ProductName,CustomerID,Date,Region,Latitude,Longitude,Price,Segment
Opp-000474,Acct-000034,8/22/2016,Denver,39.587387299999996,-104.876543,17332.0,Telecommunications
Opp-000475,Acct-000097,8/23/2016,Dallas,32.994824,-96.752465,38197.2,Healthcare
Opp-000476,Acct-000218,8/23/2016,Atlanta,33.786843,-84.382886,11710.9,unknown
Opp-000476,Acct-000218,8/23/2016,Atlanta,33.7857685,-84.381135,18792.7,unknown
Opp-000477,Acct-000019,8/23/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000478,Acct-000544,8/23/2016,Denver,39.587387299999996,-104.876543,17332.0,Finance
Opp-000479,Acct-000273,8/23/2016,Dallas,32.8508589,-97.06948220000001,25312.8,Telecommunications
Opp-000480,Acct-001157,8/23/2016,Atlanta,33.7616219,-84.3911416,18401.8,Government
Opp-000481,Acct-001157,8/23/2016,Atlanta,33.7616219,-84.3911416,18401.8,Government
Opp-000482,Acct-001077,8/23/2016,Dallas,32.800805,-96.819612,26388.0,Finance
Opp-000482,Acct-001077,8/23/2016,Dallas,33.000035600000004,-96.9974001,34262.75,Finance
Opp-000483,Acct-000362,8/23/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000483,Acct-000362,8/23/2016,Atlanta,33.954938,-84.1983939,16454.2,Telecommunications
Opp-000484,Acct-001079,8/23/2016,Denver,39.5643596,-104.86654820000001,16752.85,Telecommunications
Opp-000485,Acct-000053,8/23/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000485,Acct-000053,8/23/2016,Dallas,32.9026401,-97.08749959999999,62026.25,Telecommunications
Opp-000486,Acct-000132,8/23/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000487,Acct-000019,8/23/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Telecommunications
Opp-000488,Acct-000768,8/23/2016,Atlanta,33.7775391,-84.42146109999999,22945.84,Media & Content
Opp-000489,Acct-000008,8/23/2016,Dallas,32.827059999999996,-96.8694814,24318.6,Telecommunications
Opp-000490,Acct-000122,8/24/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000491,Acct-001084,8/24/2016,Atlanta,33.776874799999995,-84.3869943,13776.1,unknown
Opp-000492,Acct-000067,8/24/2016,Dallas,33.39625,-97.167216,12000.0,Telecommunications
Opp-000493,Acct-000313,8/24/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000493,Acct-000313,8/24/2016,Dallas,32.7804649,-96.8022322,20463.6,Telecommunications
Opp-000494,Acct-000150,8/24/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000495,Acct-001113,8/24/2016,Atlanta,33.73383920000001,-84.4256845,18920.2,Media & Content
Opp-000496,Acct-000070,8/24/2016,Atlanta,33.73383920000001,-84.4256845,18920.2,Media & Content
Opp-000497,Acct-000012,8/24/2016,Denver,39.745216,-104.989305,16805.05,Finance
Opp-000498,Acct-000656,8/24/2016,Dallas,32.918089,-96.77400899999999,28590.25,Telecommunications
Opp-000499,Acct-001158,8/24/2016,Dallas,33.01542,-96.7689,29935.75,Media & Content
Opp-000500,Acct-001158,8/24/2016,Dallas,33.01542,-96.7689,29935.75,Media & Content
Opp-000501,Acct-000801,8/24/2016,Dallas,33.0713401,-96.80713279999999,35699.25,IT Infrastructure
Opp-000502,Acct-000013,8/24/2016,Atlanta,33.895315999999994,-84.4537747,13688.5,Telecommunications
Opp-000502,Acct-000013,8/24/2016,Atlanta,33.5896154,-84.5145239,21914.5,Telecommunications
Opp-000503,Acct-000946,8/24/2016,Atlanta,33.895315999999994,-84.4537747,13688.5,Energy & Manufacturing
Opp-000503,Acct-000946,8/24/2016,Dallas,32.8970767,-96.9829687,32281.8,Energy & Manufacturing
Opp-000504,Acct-000070,8/24/2016,Atlanta,33.73383920000001,-84.4256845,18920.2,Media & Content
Opp-000505,Acct-000060,8/24/2016,Denver,39.777368,-104.968254,23515.0,IT Infrastructure
Opp-000505,Acct-000060,8/24/2016,Denver,39.74556,-104.995682,16742.05,IT Infrastructure
Opp-000506,Acct-000162,8/24/2016,Dallas,32.8323815,-97.04157159999998,29180.4,Healthcare
Opp-000507,Acct-000346,8/24/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000508,Acct-000379,8/24/2016,Denver,39.777368,-104.968254,23515.0,IT Infrastructure
Opp-000508,Acct-000379,8/24/2016,Denver,39.74556,-104.995682,16742.05,IT Infrastructure
Opp-000509,Acct-000442,8/25/2016,Dallas,32.777329200000004,-96.80621009999999,33501.0,IT Infrastructure
Opp-000510,Acct-000002,8/25/2016,Denver,39.587387299999996,-104.876543,17332.0,Telecommunications
Opp-000511,Acct-000838,8/25/2016,Denver,39.74519179999999,-104.9792774,16004.5,Telecommunications
Opp-000512,Acct-000245,8/25/2016,Dallas,33.0840714,-97.1924121,12000.0,Telecommunications
Opp-000513,Acct-000041,8/25/2016,Denver,39.74576,-104.994423,15631.0,Telecommunications
Opp-000514,Acct-000233,8/25/2016,Dallas,32.800805,-96.819612,26388.0,Professional Services
Opp-000515,Acct-000233,8/25/2016,Dallas,32.800805,-96.819612,26388.0,Professional Services
Opp-000515,Acct-000233,8/25/2016,Atlanta,33.758884,-84.38769,35325.28,Professional Services
Opp-000516,Acct-000013,8/25/2016,Atlanta,34.0393158,-84.2918488,22608.88,Telecommunications
Opp-000517,Acct-001087,8/25/2016,Denver,39.591309100000004,-104.8470746,23416.45,Professional Services
Opp-000518,Acct-000946,8/25/2016,Atlanta,33.895315999999994,-84.4537747,13688.5,Energy & Manufacturing
Opp-000518,Acct-000946,8/25/2016,Dallas,32.8970767,-96.9829687,32281.8,Energy & Manufacturing
Opp-000519,Acct-000049,8/25/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000520,Acct-000564,8/25/2016,Atlanta,33.7906216,-84.3180429,13708.3,Research & Education
Opp-000520,Acct-000564,8/25/2016,Atlanta,33.7929751,-84.3227446,32088.88,Research & Education
Opp-000520,Acct-000564,8/25/2016,Atlanta,33.788512100000005,-84.3424114,30663.28,Research & Education
Opp-000520,Acct-000564,8/25/2016,Atlanta,33.8092652,-84.33533990000002,17565.1,Research & Education
Opp-000521,Acct-000098,8/25/2016,Dallas,33.001445000000004,-96.99640500000001,48903.0,Professional Services
Opp-000522,Acct-000273,8/25/2016,Dallas,33.106698,-96.839875,214457.5,Telecommunications
Opp-000523,Acct-001076,8/25/2016,Denver,39.74576,-104.994423,15631.0,IT Infrastructure
Opp-000524,Acct-000014,8/26/2016,Atlanta,33.7559351,-84.3908998,13325.5,Telecommunications
Opp-000525,Acct-000014,8/26/2016,Atlanta,33.7559351,-84.3908998,13325.5,Telecommunications
Opp-000526,Acct-000001,8/26/2016,Atlanta,33.7559351,-84.3908998,13325.5,Telecommunications
Opp-000527,Acct-000849,8/26/2016,Denver,39.777368,-104.968254,23515.0,Telecommunications
Opp-000528,Acct-000013,8/26/2016,Atlanta,33.927289,-84.498935,42618.88,Telecommunications
Opp-000529,Acct-001049,8/26/2016,Denver,39.591309100000004,-104.8470746,23416.45,Government
Opp-000530,Acct-000057,8/26/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000531,Acct-000955,8/26/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000532,Acct-000057,8/26/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000532,Acct-000057,8/26/2016,Dallas,32.9114239,-96.871178,26914.5,Telecommunications
Opp-000533,Acct-000013,8/26/2016,Atlanta,33.900846,-84.458903,19954.6,Telecommunications
Opp-000534,Acct-000009,8/26/2016,Atlanta,33.8474268,-84.3711818,23274.88,Telecommunications
Opp-000535,Acct-000393,8/26/2016,Atlanta,33.7616219,-84.3911416,18401.8,Telecommunications
Opp-000536,Acct-000864,8/26/2016,Dallas,32.807183,-96.868566,29854.8,Telecommunications
Opp-000536,Acct-000864,8/26/2016,Atlanta,33.758884,-84.38769,35325.28,Telecommunications
Opp-000537,Acct-000273,8/29/2016,Denver,39.652163,-104.94413700000001,28278.7,Telecommunications
Opp-000537,Acct-000273,8/29/2016,Denver,39.669084999999995,-104.939875,97464.4,Telecommunications
Opp-000538,Acct-000273,8/29/2016,Denver,39.770833,-104.959745,34153.9,Telecommunications
Opp-000538,Acct-000273,8/29/2016,Denver,39.7609471,-104.9723895,30485.5,Telecommunications
Opp-000539,Acct-000176,8/26/2016,Dallas,32.800805,-96.819612,26388.0,IT Infrastructure
Opp-000540,Acct-000176,8/26/2016,Dallas,32.800805,-96.819612,26388.0,IT Infrastructure
Opp-000541,Acct-000273,8/29/2016,Denver,39.6019319,-104.0626685,33572.5,Telecommunications
Opp-000541,Acct-000273,8/29/2016,Denver,39.6957118,-104.3037471,162875.5,Telecommunications
Opp-000541,Acct-000273,8/29/2016,Denver,39.7170639,-104.2413722,46342.9,Telecommunications
Opp-000542,Acct-001159,8/29/2016,Atlanta,33.73383920000001,-84.4256845,18920.2,Media & Content
Opp-000542,Acct-001159,8/29/2016,Dallas,32.787255,-96.79411800000001,15880.2,Media & Content
Opp-000543,Acct-000273,8/29/2016,Denver,39.615956,-105.093258,34441.9,Telecommunications
Opp-000543,Acct-000273,8/29/2016,Denver,39.6092791,-105.0949885,39356.2,Telecommunications
Opp-000544,Acct-000273,8/29/2016,Denver,39.63680720000001,-105.0242496,28425.4,Telecommunications
Opp-000544,Acct-000273,8/29/2016,Denver,39.660917,-104.959792,20302.9,Telecommunications
Opp-000545,Acct-001090,8/27/2016,Atlanta,33.7616219,-84.3911416,18401.8,Media & Content
Opp-000545,Acct-001090,8/27/2016,Dallas,33.01542,-96.7689,29935.75,Media & Content
Opp-000546,Acct-001029,8/3/2016,Denver,39.591309100000004,-104.8470746,23416.45,Media & Content
Opp-000546,Acct-001029,8/3/2016,Denver,39.559499,-104.86259199999999,13010.2,Media & Content
Opp-000547,Acct-000221,8/3/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000548,Acct-000100,8/29/2016,Denver,39.74519179999999,-104.9792774,16004.5,Media & Content
Opp-000549,Acct-000211,8/29/2016,Atlanta,33.841315,-84.522539,22804.9,Other Industry
Opp-000550,Acct-000758,8/29/2016,Dallas,32.92387,-96.79165,27034.5,IT Infrastructure
Opp-000551,Acct-000997,8/3/2016,Denver,39.5643596,-104.86654820000001,16752.85,Energy & Manufacturing
Opp-000552,Acct-001083,8/29/2016,Atlanta,33.7559351,-84.3908998,13325.5,Professional Services
Opp-000553,Acct-000002,8/29/2016,Denver,39.742779,-104.986946,18758.05,Telecommunications
Opp-000554,Acct-001160,8/29/2016,Dallas,32.774509,-96.8006052,29057.5,Telecommunications
Opp-000555,Acct-001161,8/3/2016,Atlanta,33.7616219,-84.3911416,18401.8,Telecommunications
Opp-000555,Acct-001161,8/3/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Telecommunications
Opp-000556,Acct-000025,8/29/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000556,Acct-000025,8/29/2016,Atlanta,33.7028095,-84.3953085,99455.92,Telecommunications
Opp-000556,Acct-000025,8/29/2016,Atlanta,33.4805616,-84.5089571,947540.32,Telecommunications
Opp-000557,Acct-001031,8/3/2016,Dallas,32.992076000000004,-96.930441,27768.5,Government
Opp-000558,Acct-001031,8/3/2016,Dallas,32.800805,-96.819612,26388.0,Government
Opp-000558,Acct-001031,8/3/2016,Dallas,32.7548896,-97.3354118,30576.6,Government
Opp-000559,Acct-000005,8/3/2016,Dallas,32.92387,-96.79165,27034.5,Telecommunications
Opp-000560,Acct-000049,8/30/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000560,Acct-000049,8/30/2016,Dallas,32.88828,-96.94094,27763.2,Telecommunications
Opp-000561,Acct-000011,8/3/2016,Denver,39.587387299999996,-104.876543,17332.0,Media & Content
Opp-000561,Acct-000011,8/3/2016,Denver,39.5609887,-104.8277596,15946.9,Media & Content
Opp-000562,Acct-001162,8/3/2016,Atlanta,33.9545411,-84.11309720000001,18107.8,Media & Content
Opp-000563,Acct-001083,8/30/2016,Dallas,32.800805,-96.819612,26388.0,Professional Services
Opp-000564,Acct-001083,8/30/2016,Denver,39.58683,-104.87449099999999,26377.45,Professional Services
Opp-000565,Acct-001083,8/30/2016,Denver,39.58683,-104.87449099999999,26377.45,Professional Services
Opp-000566,Acct-001083,8/30/2016,Denver,39.58683,-104.87449099999999,26377.45,Professional Services
Opp-000567,Acct-001083,8/30/2016,Atlanta,33.7559351,-84.3908998,13325.5,Professional Services
Opp-000568,Acct-001083,8/30/2016,Denver,39.58683,-104.87449099999999,26377.45,Professional Services
Opp-000569,Acct-000158,8/30/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000570,Acct-000002,8/30/2016,Dallas,32.992076000000004,-96.930441,27768.5,Telecommunications
Opp-000571,Acct-001163,8/30/2016,Dallas,32.800805,-96.819612,26388.0,Professional Services
Opp-000571,Acct-001163,8/30/2016,Dallas,32.7361052,-97.1063519,26071.2,Professional Services
Opp-000572,Acct-000579,8/30/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000573,Acct-000007,8/30/2016,Atlanta,33.7775391,-84.42146109999999,22945.84,Telecommunications
Opp-000573,Acct-000007,8/30/2016,Atlanta,33.877815999999996,-84.4608857,12812.5,Telecommunications
Opp-000574,Acct-000007,8/30/2016,Dallas,32.7804649,-96.8022322,20463.6,Telecommunications
Opp-000574,Acct-000007,8/30/2016,Dallas,32.8970767,-96.9829687,32281.8,Telecommunications
Opp-000575,Acct-000208,8/4/2016,Denver,39.847827,-104.979817,29766.85,Media & Content
Opp-000576,Acct-001082,8/30/2016,Denver,39.5643596,-104.86654820000001,16752.85,Professional Services
Opp-000576,Acct-001082,8/30/2016,Denver,39.591309100000004,-104.8470746,23416.45,Professional Services
Opp-000577,Acct-000002,8/30/2016,Denver,39.552258200000004,-104.9943973,39746.8,Telecommunications
Opp-000578,Acct-000158,8/30/2016,Denver,39.591309100000004,-104.8470746,23416.45,Telecommunications
Opp-000579,Acct-000286,8/4/2016,Denver,39.629024,-104.896001,14520.85,Telecommunications
Opp-000580,Acct-000286,8/4/2016,Denver,39.629024,-104.896001,14520.85,Telecommunications
Opp-000581,Acct-000013,8/4/2016,Dallas,32.8323815,-97.04157159999998,29180.4,Telecommunications
Opp-000582,Acct-000034,8/30/2016,Denver,39.587387299999996,-104.876543,17332.0,Telecommunications
Opp-000583,Acct-001088,8/30/2016,Denver,39.591309100000004,-104.8470746,23416.45,Professional Services
Opp-000584,Acct-001164,8/4/2016,Denver,39.74556,-104.995682,16742.05,Energy & Manufacturing
Opp-000585,Acct-000116,8/30/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000586,Acct-000013,8/4/2016,Atlanta,33.754243,-84.387292,12749.2,Telecommunications
Opp-000587,Acct-000038,8/4/2016,Denver,39.922452,-104.98323400000001,18359.8,Media & Content
Opp-000587,Acct-000038,8/4/2016,Denver,39.745886,-104.97949960000001,17038.15,Media & Content
Opp-000588,Acct-001031,8/4/2016,Dallas,32.800805,-96.819612,26388.0,Government
Opp-000588,Acct-001031,8/4/2016,Dallas,32.992076000000004,-96.930441,27768.5,Government
Opp-000589,Acct-001050,8/4/2016,Dallas,32.98018,-96.85467,27058.8,Healthcare
Opp-000590,Acct-001050,8/4/2016,Dallas,32.98018,-96.85467,27058.8,Healthcare
Opp-000591,Acct-000176,8/4/2016,Atlanta,33.755431,-84.391561,11993.5,IT Infrastructure
Opp-000592,Acct-000019,8/4/2016,Denver,39.5643596,-104.86654820000001,16752.85,Telecommunications
Opp-000593,Acct-000019,8/4/2016,Denver,39.5643596,-104.86654820000001,16752.85,Telecommunications
Opp-000594,Acct-000176,8/4/2016,Atlanta,33.755431,-84.391561,11993.5,IT Infrastructure
Opp-000594,Acct-000176,8/4/2016,Denver,39.74556,-104.995682,16742.05,IT Infrastructure
Opp-000594,Acct-000176,8/4/2016,Dallas,32.787255,-96.79411800000001,15880.2,IT Infrastructure
Opp-000595,Acct-000435,8/5/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000595,Acct-000435,8/5/2016,Dallas,32.7856764,-96.7980541,14080.8,Telecommunications
Opp-000596,Acct-000519,8/31/2016,Atlanta,33.7028095,-84.3953085,99455.92,Media & Content
Opp-000596,Acct-000519,8/31/2016,Atlanta,33.4805616,-84.5089571,947540.32,Media & Content
Opp-000597,Acct-000013,8/31/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000597,Acct-000013,8/31/2016,Denver,39.5590408,-104.83838359999999,16430.65,Telecommunications
Opp-000598,Acct-001161,8/4/2016,Atlanta,33.7616219,-84.3911416,18401.8,Telecommunications
Opp-000598,Acct-001161,8/4/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Telecommunications
Opp-000598,Acct-001161,8/4/2016,Atlanta,33.961342200000004,-84.23216459999998,83770.48,Telecommunications
Opp-000599,Acct-000346,8/31/2016,Atlanta,33.8469716,-84.36852840000002,12063.7,Telecommunications
Opp-000599,Acct-000346,8/31/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000600,Acct-000811,8/4/2016,Dallas,32.800805,-96.819612,26388.0,Media & Content
Opp-000601,Acct-000004,8/31/2016,Atlanta,33.7847032,-84.3899849,24949.36,Telecommunications
Opp-000602,Acct-000034,8/31/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000603,Acct-000034,8/31/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000604,Acct-000013,8/5/2016,Denver,39.578627000000004,-104.939031,14443.0,Telecommunications
Opp-000604,Acct-000013,8/5/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000605,Acct-001165,8/31/2016,Denver,39.591309100000004,-104.8470746,23416.45,Healthcare
Opp-000605,Acct-001165,8/31/2016,Denver,39.67740300000001,-104.91691499999999,27924.55,Healthcare
Opp-000606,Acct-001100,8/5/2016,Dallas,33.01542,-96.7689,29935.75,Professional Services
Opp-000607,Acct-001100,8/5/2016,Dallas,33.01542,-96.7689,29935.75,Professional Services
Opp-000608,Acct-000754,8/31/2016,Atlanta,33.664937,-84.2711833,687556.24,Media & Content
Opp-000609,Acct-000002,8/5/2016,Dallas,33.000035600000004,-96.9974001,34262.75,Telecommunications
Opp-000610,Acct-000724,8/31/2016,Denver,39.5542937,-104.8431311,33482.5,Media & Content
Opp-000611,Acct-000546,8/5/2016,Denver,39.591309100000004,-104.8470746,23416.45,Media & Content
Opp-000612,Acct-000116,8/31/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000613,Acct-000009,8/31/2016,Dallas,33.005724,-96.73684300000001,28436.5,Telecommunications
Opp-000614,Acct-000009,8/31/2016,Dallas,33.005724,-96.73684300000001,28436.5,Telecommunications
Opp-000615,Acct-000093,8/5/2016,Dallas,32.8970767,-96.9829687,32281.8,Telecommunications
Opp-000616,Acct-000161,8/31/2016,Atlanta,34.0361583,-84.31945400000002,40564.96,Media & Content
Opp-000617,Acct-000552,8/5/2016,Atlanta,34.0399099,-84.56707929999997,34091.44,Telecommunications
Opp-000618,Acct-000273,8/31/2016,Dallas,32.9865395,-97.1573609,21697.8,Telecommunications
Opp-000619,Acct-000013,8/31/2016,Dallas,32.992076000000004,-96.930441,27768.5,Telecommunications
Opp-000620,Acct-000038,9/1/2016,Atlanta,34.044292,-84.576075,76936.24,Media & Content
Opp-000620,Acct-000038,9/1/2016,Atlanta,34.0399407,-84.5655064,29188.48,Media & Content
Opp-000621,Acct-000382,8/31/2016,Denver,39.777368,-104.968254,23515.0,Media & Content
Opp-000621,Acct-000382,8/31/2016,Denver,39.74556,-104.995682,16742.05,Media & Content
Opp-000622,Acct-000009,8/5/2016,Dallas,32.7991853,-96.77877240000001,17103.6,Telecommunications
Opp-000623,Acct-000009,8/5/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000624,Acct-000009,8/5/2016,Dallas,32.7991853,-96.77877240000001,17103.6,Telecommunications
Opp-000625,Acct-000009,8/5/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000626,Acct-000925,8/31/2016,Atlanta,33.758884,-84.38769,35325.28,Other Industry
Opp-000627,Acct-000183,8/31/2016,Dallas,32.976122,-96.70729200000001,30057.6,Finance
Opp-000628,Acct-000011,8/31/2016,Denver,39.587387299999996,-104.876543,17332.0,Media & Content
Opp-000628,Acct-000011,8/31/2016,Denver,39.5609887,-104.8277596,15946.9,Media & Content
Opp-000629,Acct-000002,8/5/2016,Dallas,32.7498182,-97.32957059999998,19385.4,Telecommunications
Opp-000630,Acct-000002,8/5/2016,Dallas,32.7498182,-97.32957059999998,19385.4,Telecommunications
Opp-000631,Acct-000273,8/5/2016,Denver,39.82639,-105.038789,14693.65,Telecommunications
Opp-000631,Acct-000273,8/5/2016,Denver,39.7906778,-105.00393059999999,86646.7,Telecommunications
Opp-000632,Acct-000811,8/5/2016,Dallas,32.800805,-96.819612,26388.0,Media & Content
Opp-000632,Acct-000811,8/5/2016,Dallas,32.787255,-96.79411800000001,15880.2,Media & Content
Opp-000633,Acct-001151,9/1/2016,Denver,39.74556,-104.995682,16742.05,Professional Services
Opp-000634,Acct-001042,8/5/2016,Denver,39.615224,-104.886647,31472.5,Finance
Opp-000635,Acct-001166,9/1/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Media & Content
Opp-000636,Acct-001166,9/1/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Media & Content
Opp-000637,Acct-000013,9/1/2016,Dallas,32.992076000000004,-96.930441,27768.5,Telecommunications
Opp-000638,Acct-000019,9/1/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000639,Acct-000147,9/1/2016,Atlanta,34.0483639,-84.3122917,72638.8,Telecommunications
Opp-000640,Acct-000049,9/1/2016,Atlanta,33.7616219,-84.3911416,18401.8,Telecommunications
Opp-000640,Acct-000049,9/1/2016,Atlanta,33.7814526,-84.3854818,17274.4,Telecommunications
Opp-000641,Acct-000973,9/1/2016,Atlanta,33.755431,-84.391561,11993.5,IT Infrastructure
Opp-000642,Acct-000628,9/1/2016,Atlanta,33.755431,-84.391561,11993.5,IT Infrastructure
Opp-000642,Acct-000628,9/1/2016,Atlanta,33.889795,-84.465361,14423.5,IT Infrastructure
Opp-000643,Acct-000362,9/1/2016,Denver,39.660965999999995,-104.850001,32551.9,Telecommunications
Opp-000644,Acct-000034,9/1/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000644,Acct-000034,9/1/2016,Dallas,33.01542,-96.7689,29935.75,Telecommunications
Opp-000645,Acct-000034,9/2/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000645,Acct-000034,9/2/2016,Atlanta,33.74426500000001,-84.581427,18223.6,Telecommunications
Opp-000646,Acct-000009,9/2/2016,Atlanta,34.035421299999996,-84.0608807,21243.7,Telecommunications
Opp-000647,Acct-000005,9/1/2016,Dallas,32.8838946,-96.76912209999999,13860.0,Telecommunications
Opp-000648,Acct-000009,9/1/2016,Denver,39.660965999999995,-104.850001,32551.9,Telecommunications
Opp-000649,Acct-000546,9/1/2016,Denver,39.591309100000004,-104.8470746,23416.45,Media & Content
Opp-000650,Acct-000415,9/2/2016,Dallas,32.787255,-96.79411800000001,15880.2,Telecommunications
Opp-000650,Acct-000415,9/2/2016,Dallas,32.935121,-96.998319,21946.2,Telecommunications
Opp-000651,Acct-000342,9/2/2016,Dallas,32.9114239,-96.871178,26914.5,Media & Content
Opp-000652,Acct-000431,9/2/2016,Denver,39.847827,-104.979817,29766.85,Telecommunications
Opp-000653,Acct-000044,9/2/2016,Denver,39.660965999999995,-104.850001,32551.9,Telecommunications
Opp-000653,Acct-000044,9/2/2016,Denver,39.6181744,-104.8975922,18698.65,Telecommunications
Opp-000655,Acct-000133,9/2/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000656,Acct-001027,8/8/2016,Denver,39.7499044,-104.9989529,26954.8,Finance
Opp-000657,Acct-001043,8/8/2016,Dallas,32.800805,-96.819612,26388.0,Manufacturing
Opp-000657,Acct-001043,8/8/2016,Dallas,32.7361052,-97.1063519,26071.2,Manufacturing
Opp-000658,Acct-000002,8/8/2016,Denver,39.745214000000004,-104.996223,19092.4,Telecommunications
Opp-000659,Acct-000170,8/8/2016,Dallas,32.800805,-96.819612,26388.0,Telecommunications
Opp-000660,Acct-000278,8/8/2016,Dallas,32.8970767,-96.9829687,32281.8,IT Infrastructure
Opp-000661,Acct-000904,8/8/2016,Dallas,32.800805,-96.819612,26388.0,Other Industry
Opp-000661,Acct-000904,8/8/2016,Dallas,32.778334,-96.79855,16808.4,Other Industry
Opp-000662,Acct-000273,8/8/2016,Dallas,32.7833,-97.0658,16731.6,Telecommunications
Opp-000663,Acct-000013,9/2/2016,Denver,39.777368,-104.968254,23515.0,Telecommunications
Opp-000663,Acct-000013,9/2/2016,Denver,39.74556,-104.995682,16742.05,Telecommunications
Opp-000664,Acct-001167,9/2/2016,Denver,39.660965999999995,-104.850001,32551.9,Professional Services
Opp-000665,Acct-000072,9/2/2016,Denver,39.5643596,-104.86654820000001,16752.85,Telecommunications
Opp-000666,Acct-000013,9/2/2016,Atlanta,33.9381625,-84.2267439,66587.68,Telecommunications
Opp-000666,Acct-000013,9/2/2016,Atlanta,33.8297645,-84.3647052,15876.1,Telecommunications
Opp-000666,Acct-000013,9/2/2016,Atlanta,33.83578970000001,-84.32956109999998,14970.1,Telecommunications
Opp-000667,Acct-000013,8/8/2016,Atlanta,33.75326,-84.38096429999997,36240.4,Telecommunications
Opp-000668,Acct-000273,9/2/2016,Dallas,32.926,-97.1554,13989.6,Telecommunications
Opp-000669,Acct-000519,9/3/2016,Atlanta,33.7028095,-84.3953085,99455.92,Media & Content
Opp-000669,Acct-000519,9/3/2016,Atlanta,33.4805616,-84.5089571,947540.32,Media & Content
Opp-000670,Acct-001012,8/8/2016,Denver,39.5643596,-104.86654820000001,16752.85,Finance
Opp-000670,Acct-001012,8/8/2016,Denver,39.591309100000004,-104.8470746,23416.45,Finance
Opp-000671,Acct-000519,9/3/2016,Atlanta,33.7028095,-84.3953085,99455.92,Media & Content
Opp-000671,Acct-000519,9/3/2016,Atlanta,33.4805616,-84.5089571,947540.32,Media & Content
Opp-000672,Acct-000768,8/8/2016,Atlanta,33.7775391,-84.42146109999999,22945.84,Media & Content
Opp-000673,Acct-000768,8/8/2016,Atlanta,33.7775391,-84.42146109999999,22945.84,Media & Content
Opp-000674,Acct-000152,8/8/2016,Atlanta,33.755431,-84.391561,11993.5,Telecommunications
Opp-000675,Acct-000002,9/2/2016,Dallas,32.7506422,-97.3345437,16832.4,Telecommunications
Opp-000676,Acct-000044,8/8/2016,Denver,39.5643596,-104.86654820000001,16752.85,Telecommunications
Opp-000676,Acct-000044,8/8/2016,Denver,39.734534499999995,-105.02547549999998,49360.9,Telecommunications
Opp-000676,Acct-000044,8/8/2016,Denver,39.5738967,-104.98917220000001,98723.5,Telecommunications
Opp-000676,Acct-000044,8/8/2016,Denver,39.774261100000004,-104.80823659999999,30040.0,Telecommunications
Opp-000676,Acct-000044,8/8/2016,Denver,39.733164,-104.98921000000001,24677.35,Telecommunications
Opp-000677,Acct-000004,9/2/2016,Denver,39.745214000000004,-104.996223,19092.4,Telecommunications
Opp-000678,Acct-001063,9/5/2016,Dallas,32.778334,-96.79855,16808.4,Telecommunications
Opp-000679,Acct-000754,9/6/2016,Atlanta,33.664320000000004,-84.27463,665022.88,Media & Content
